date,premise_code,item_code,price,premise,address,premise_type,state,district
2023-03-06,17168,95,11.99,MEGAH SUPERMARKET (BANTING),"LOT 931,JALAN SUASA,42700 BANTING, SELANGOR",Pasar Raya / Supermarket,Selangor,Kuala Langat
2023-03-06,17168,96,16.99,MEGAH SUPERMARKET (BANTING),"LOT 931,JALAN SUASA,42700 BANTING, SELANGOR",Pasar Raya / Supermarket,Selangor,Kuala Langat
2023-03-06,17168,97,13.99,MEGAH SUPERMARKET (BANTING),"LOT 931,JALAN SUASA,42700 BANTING, SELANGOR",Pasar Raya / Supermarket,Selangor,Kuala Langat
2023-03-06,17168,98,13.99,MEGAH SUPERMARKET (BANTING),"LOT 931,JALAN SUASA,42700 BANTING, SELANGOR",Pasar Raya / Supermarket,Selangor,Kuala Langat
2023-03-06,17168,104,3.49,MEGAH SUPERMARKET (BANTING),"LOT 931,JALAN SUASA,42700 BANTING, SELANGOR",Pasar Raya / Supermarket,Selangor,Kuala Langat
2023-03-06,17168,105,5.99,MEGAH SUPERMARKET (BANTING),"LOT 931,JALAN SUASA,42700 BANTING, SELANGOR",Pasar Raya / Supermarket,Selangor,Kuala Langat
2023-03-06,17168,108,7.99,MEGAH SUPERMARKET (BANTING),"LOT 931,JALAN SUASA,42700 BANTING, SELANGOR",Pasar Raya / Supermarket,Selangor,Kuala Langat
2023-03-06,17168,109,3.49,MEGAH SUPERMARKET (BANTING),"LOT 931,JALAN SUASA,42700 BANTING, SELANGOR",Pasar Raya / Supermarket,Selangor,Kuala Langat
2023-03-06,17168,113,3.99,MEGAH SUPERMARKET (BANTING),"LOT 931,JALAN SUASA,42700 BANTING, SELANGOR",Pasar Raya / Supermarket,Selangor,Kuala Langat
2023-03-06,17168,114,10.99,MEGAH SUPERMARKET (BANTING),"LOT 931,JALAN SUASA,42700 BANTING, SELANGOR",Pasar Raya / Supermarket,Selangor,Kuala Langat
2023-03-06,17873,94,10.49,HERO MART JALAN GASING,"JALAN 5/51,BUKIT GASING,46000 PETALING JAYA, SELANGOR",Pasar Mini,Selangor,Petaling Jaya
2023-03-06,17873,95,7.99,HERO MART JALAN GASING,"JALAN 5/51,BUKIT GASING,46000 PETALING JAYA, SELANGOR",Pasar Mini,Selangor,Petaling Jaya
2023-03-06,17873,96,12.99,HERO MART JALAN GASING,"JALAN 5/51,BUKIT GASING,46000 PETALING JAYA, SELANGOR",Pasar Mini,Selangor,Petaling Jaya
2023-03-06,17873,97,13.99,HERO MART JALAN GASING,"JALAN 5/51,BUKIT GASING,46000 PETALING JAYA, SELANGOR",Pasar Mini,Selangor,Petaling Jaya
2023-03-06,17873,98,12.99,HERO MART JALAN GASING,"JALAN 5/51,BUKIT GASING,46000 PETALING JAYA, SELANGOR",Pasar Mini,Selangor,Petaling Jaya
2023-03-06,17873,104,1.99,HERO MART JALAN GASING,"JALAN 5/51,BUKIT GASING,46000 PETALING JAYA, SELANGOR",Pasar Mini,Selangor,Petaling Jaya
2023-03-06,17873,108,7.99,HERO MART JALAN GASING,"JALAN 5/51,BUKIT GASING,46000 PETALING JAYA, SELANGOR",Pasar Mini,Selangor,Petaling Jaya
2023-03-06,17873,113,3.79,HERO MART JALAN GASING,"JALAN 5/51,BUKIT GASING,46000 PETALING JAYA, SELANGOR",Pasar Mini,Selangor,Petaling Jaya
2023-03-06,17873,114,9.99,HERO MART JALAN GASING,"JALAN 5/51,BUKIT GASING,46000 PETALING JAYA, SELANGOR",Pasar Mini,Selangor,Petaling Jaya
2023-03-06,17874,94,10.99,PASARAYA WELL MART KOTA DAMANSARA,"NO.2, JALAN CECAWI 6/19B,SEKSYEN 6 KOTA DAMANSARA,47810 PETALING JAYA, SELANGOR",Pasar Mini,Selangor,Petaling Jaya
2023-03-06,17874,95,9.49,PASARAYA WELL MART KOTA DAMANSARA,"NO.2, JALAN CECAWI 6/19B,SEKSYEN 6 KOTA DAMANSARA,47810 PETALING JAYA, SELANGOR",Pasar Mini,Selangor,Petaling Jaya
2023-03-06,17874,104,1.99,PASARAYA WELL MART KOTA DAMANSARA,"NO.2, JALAN CECAWI 6/19B,SEKSYEN 6 KOTA DAMANSARA,47810 PETALING JAYA, SELANGOR",Pasar Mini,Selangor,Petaling Jaya
2023-03-06,17874,108,6.49,PASARAYA WELL MART KOTA DAMANSARA,"NO.2, JALAN CECAWI 6/19B,SEKSYEN 6 KOTA DAMANSARA,47810 PETALING JAYA, SELANGOR",Pasar Mini,Selangor,Petaling Jaya
2023-03-06,17874,109,3.49,PASARAYA WELL MART KOTA DAMANSARA,"NO.2, JALAN CECAWI 6/19B,SEKSYEN 6 KOTA DAMANSARA,47810 PETALING JAYA, SELANGOR",Pasar Mini,Selangor,Petaling Jaya
2023-03-06,17874,113,2.99,PASARAYA WELL MART KOTA DAMANSARA,"NO.2, JALAN CECAWI 6/19B,SEKSYEN 6 KOTA DAMANSARA,47810 PETALING JAYA, SELANGOR",Pasar Mini,Selangor,Petaling Jaya
2023-03-06,17906,94,19.99,TF VL MART,"JALAN 6, TAMAN BERKAT,45300 SUNGAI BESAR, SELANGOR,",Pasar Raya / Supermarket,Selangor,Sabak Bernam
2023-03-06,17906,95,11.99,TF VL MART,"JALAN 6, TAMAN BERKAT,45300 SUNGAI BESAR, SELANGOR,",Pasar Raya / Supermarket,Selangor,Sabak Bernam
2023-03-06,17906,96,12.99,TF VL MART,"JALAN 6, TAMAN BERKAT,45300 SUNGAI BESAR, SELANGOR,",Pasar Raya / Supermarket,Selangor,Sabak Bernam
2023-03-06,17906,97,10.99,TF VL MART,"JALAN 6, TAMAN BERKAT,45300 SUNGAI BESAR, SELANGOR,",Pasar Raya / Supermarket,Selangor,Sabak Bernam
2023-03-06,17906,98,6.99,TF VL MART,"JALAN 6, TAMAN BERKAT,45300 SUNGAI BESAR, SELANGOR,",Pasar Raya / Supermarket,Selangor,Sabak Bernam
2023-03-06,17906,104,1.49,TF VL MART,"JALAN 6, TAMAN BERKAT,45300 SUNGAI BESAR, SELANGOR,",Pasar Raya / Supermarket,Selangor,Sabak Bernam
2023-03-06,17906,105,4.99,TF VL MART,"JALAN 6, TAMAN BERKAT,45300 SUNGAI BESAR, SELANGOR,",Pasar Raya / Supermarket,Selangor,Sabak Bernam
2023-03-06,17906,108,7.99,TF VL MART,"JALAN 6, TAMAN BERKAT,45300 SUNGAI BESAR, SELANGOR,",Pasar Raya / Supermarket,Selangor,Sabak Bernam
2023-03-06,17906,109,2.99,TF VL MART,"JALAN 6, TAMAN BERKAT,45300 SUNGAI BESAR, SELANGOR,",Pasar Raya / Supermarket,Selangor,Sabak Bernam
2023-03-06,17906,112,10.99,TF VL MART,"JALAN 6, TAMAN BERKAT,45300 SUNGAI BESAR, SELANGOR,",Pasar Raya / Supermarket,Selangor,Sabak Bernam
2023-03-06,17906,113,3.29,TF VL MART,"JALAN 6, TAMAN BERKAT,45300 SUNGAI BESAR, SELANGOR,",Pasar Raya / Supermarket,Selangor,Sabak Bernam
2023-03-06,17906,114,10.99,TF VL MART,"JALAN 6, TAMAN BERKAT,45300 SUNGAI BESAR, SELANGOR,",Pasar Raya / Supermarket,Selangor,Sabak Bernam
2023-03-06,18116,94,10.49,HERO MARKET KELANA JAYA,"119, JALAN SS 6/12,SS6,47301 PETALING JAYA, SELANGOR",Pasar Raya / Supermarket,Selangor,Petaling Jaya
2023-03-06,18116,95,7.99,HERO MARKET KELANA JAYA,"119, JALAN SS 6/12,SS6,47301 PETALING JAYA, SELANGOR",Pasar Raya / Supermarket,Selangor,Petaling Jaya
2023-03-06,18116,96,12.99,HERO MARKET KELANA JAYA,"119, JALAN SS 6/12,SS6,47301 PETALING JAYA, SELANGOR",Pasar Raya / Supermarket,Selangor,Petaling Jaya
2023-03-06,18116,97,13.99,HERO MARKET KELANA JAYA,"119, JALAN SS 6/12,SS6,47301 PETALING JAYA, SELANGOR",Pasar Raya / Supermarket,Selangor,Petaling Jaya
2023-03-06,18116,98,12.99,HERO MARKET KELANA JAYA,"119, JALAN SS 6/12,SS6,47301 PETALING JAYA, SELANGOR",Pasar Raya / Supermarket,Selangor,Petaling Jaya
2023-03-06,18116,104,1.99,HERO MARKET KELANA JAYA,"119, JALAN SS 6/12,SS6,47301 PETALING JAYA, SELANGOR",Pasar Raya / Supermarket,Selangor,Petaling Jaya
2023-03-06,18116,108,7.99,HERO MARKET KELANA JAYA,"119, JALAN SS 6/12,SS6,47301 PETALING JAYA, SELANGOR",Pasar Raya / Supermarket,Selangor,Petaling Jaya
2023-03-06,18116,112,10.99,HERO MARKET KELANA JAYA,"119, JALAN SS 6/12,SS6,47301 PETALING JAYA, SELANGOR",Pasar Raya / Supermarket,Selangor,Petaling Jaya
2023-03-06,18116,113,3.79,HERO MARKET KELANA JAYA,"119, JALAN SS 6/12,SS6,47301 PETALING JAYA, SELANGOR",Pasar Raya / Supermarket,Selangor,Petaling Jaya
2023-03-06,18116,114,9.99,HERO MARKET KELANA JAYA,"119, JALAN SS 6/12,SS6,47301 PETALING JAYA, SELANGOR",Pasar Raya / Supermarket,Selangor,Petaling Jaya
2023-03-06,18184,94,10.99,SUPER SEVEN CHERAS JAYA,"LOT.10, KAWASAN INDUSTRI JAYA,  JALAN CJ 3,KAWASAN PERINDUSTRIAN CHERAS JAYA, BATU 9,43200 CHERAS, SELANGOR",Pasar Raya / Supermarket,Selangor,Hulu Langat
2023-03-06,18184,95,9.99,SUPER SEVEN CHERAS JAYA,"LOT.10, KAWASAN INDUSTRI JAYA,  JALAN CJ 3,KAWASAN PERINDUSTRIAN CHERAS JAYA, BATU 9,43200 CHERAS, SELANGOR",Pasar Raya / Supermarket,Selangor,Hulu Langat
2023-03-06,18184,96,8.99,SUPER SEVEN CHERAS JAYA,"LOT.10, KAWASAN INDUSTRI JAYA,  JALAN CJ 3,KAWASAN PERINDUSTRIAN CHERAS JAYA, BATU 9,43200 CHERAS, SELANGOR",Pasar Raya / Supermarket,Selangor,Hulu Langat
2023-03-06,18184,97,10.99,SUPER SEVEN CHERAS JAYA,"LOT.10, KAWASAN INDUSTRI JAYA,  JALAN CJ 3,KAWASAN PERINDUSTRIAN CHERAS JAYA, BATU 9,43200 CHERAS, SELANGOR",Pasar Raya / Supermarket,Selangor,Hulu Langat
2023-03-06,18184,104,2.39,SUPER SEVEN CHERAS JAYA,"LOT.10, KAWASAN INDUSTRI JAYA,  JALAN CJ 3,KAWASAN PERINDUSTRIAN CHERAS JAYA, BATU 9,43200 CHERAS, SELANGOR",Pasar Raya / Supermarket,Selangor,Hulu Langat
2023-03-06,18184,105,4.99,SUPER SEVEN CHERAS JAYA,"LOT.10, KAWASAN INDUSTRI JAYA,  JALAN CJ 3,KAWASAN PERINDUSTRIAN CHERAS JAYA, BATU 9,43200 CHERAS, SELANGOR",Pasar Raya / Supermarket,Selangor,Hulu Langat
2023-03-06,18184,108,6.99,SUPER SEVEN CHERAS JAYA,"LOT.10, KAWASAN INDUSTRI JAYA,  JALAN CJ 3,KAWASAN PERINDUSTRIAN CHERAS JAYA, BATU 9,43200 CHERAS, SELANGOR",Pasar Raya / Supermarket,Selangor,Hulu Langat
2023-03-06,18184,109,3.29,SUPER SEVEN CHERAS JAYA,"LOT.10, KAWASAN INDUSTRI JAYA,  JALAN CJ 3,KAWASAN PERINDUSTRIAN CHERAS JAYA, BATU 9,43200 CHERAS, SELANGOR",Pasar Raya / Supermarket,Selangor,Hulu Langat
2023-03-06,18184,112,11.99,SUPER SEVEN CHERAS JAYA,"LOT.10, KAWASAN INDUSTRI JAYA,  JALAN CJ 3,KAWASAN PERINDUSTRIAN CHERAS JAYA, BATU 9,43200 CHERAS, SELANGOR",Pasar Raya / Supermarket,Selangor,Hulu Langat
2023-03-06,18184,113,3.49,SUPER SEVEN CHERAS JAYA,"LOT.10, KAWASAN INDUSTRI JAYA,  JALAN CJ 3,KAWASAN PERINDUSTRIAN CHERAS JAYA, BATU 9,43200 CHERAS, SELANGOR",Pasar Raya / Supermarket,Selangor,Hulu Langat
2023-03-06,18184,114,9.99,SUPER SEVEN CHERAS JAYA,"LOT.10, KAWASAN INDUSTRI JAYA,  JALAN CJ 3,KAWASAN PERINDUSTRIAN CHERAS JAYA, BATU 9,43200 CHERAS, SELANGOR",Pasar Raya / Supermarket,Selangor,Hulu Langat
2023-03-06,18185,94,10.59,ECONSAVE JALAN REKO,"PT 64442, PT 63029, PT63030-PT63051,JALAN REKO,43000 KAJANG, SELANGOR.",Pasar Raya / Supermarket,Selangor,Hulu Langat
2023-03-06,18185,95,13.99,ECONSAVE JALAN REKO,"PT 64442, PT 63029, PT63030-PT63051,JALAN REKO,43000 KAJANG, SELANGOR.",Pasar Raya / Supermarket,Selangor,Hulu Langat
2023-03-06,18185,96,7.99,ECONSAVE JALAN REKO,"PT 64442, PT 63029, PT63030-PT63051,JALAN REKO,43000 KAJANG, SELANGOR.",Pasar Raya / Supermarket,Selangor,Hulu Langat
2023-03-06,18185,97,9.99,ECONSAVE JALAN REKO,"PT 64442, PT 63029, PT63030-PT63051,JALAN REKO,43000 KAJANG, SELANGOR.",Pasar Raya / Supermarket,Selangor,Hulu Langat
2023-03-06,18185,104,1.99,ECONSAVE JALAN REKO,"PT 64442, PT 63029, PT63030-PT63051,JALAN REKO,43000 KAJANG, SELANGOR.",Pasar Raya / Supermarket,Selangor,Hulu Langat
2023-03-06,18185,105,3.99,ECONSAVE JALAN REKO,"PT 64442, PT 63029, PT63030-PT63051,JALAN REKO,43000 KAJANG, SELANGOR.",Pasar Raya / Supermarket,Selangor,Hulu Langat
2023-03-06,18185,108,6.99,ECONSAVE JALAN REKO,"PT 64442, PT 63029, PT63030-PT63051,JALAN REKO,43000 KAJANG, SELANGOR.",Pasar Raya / Supermarket,Selangor,Hulu Langat
2023-03-06,18185,109,2.99,ECONSAVE JALAN REKO,"PT 64442, PT 63029, PT63030-PT63051,JALAN REKO,43000 KAJANG, SELANGOR.",Pasar Raya / Supermarket,Selangor,Hulu Langat
2023-03-06,18185,112,9.99,ECONSAVE JALAN REKO,"PT 64442, PT 63029, PT63030-PT63051,JALAN REKO,43000 KAJANG, SELANGOR.",Pasar Raya / Supermarket,Selangor,Hulu Langat
2023-03-06,18185,113,2.99,ECONSAVE JALAN REKO,"PT 64442, PT 63029, PT63030-PT63051,JALAN REKO,43000 KAJANG, SELANGOR.",Pasar Raya / Supermarket,Selangor,Hulu Langat
2023-03-06,18185,114,8.99,ECONSAVE JALAN REKO,"PT 64442, PT 63029, PT63030-PT63051,JALAN REKO,43000 KAJANG, SELANGOR.",Pasar Raya / Supermarket,Selangor,Hulu Langat
2023-03-06,18192,95,8.99,MYDIN MART PADANG JAWA,"JALAN PADANG JAWA,SEKSYEN 16,41300 SHAH ALAM, SELANGOR",Pasar Raya / Supermarket,Selangor,Klang
2023-03-06,18192,96,10.99,MYDIN MART PADANG JAWA,"JALAN PADANG JAWA,SEKSYEN 16,41300 SHAH ALAM, SELANGOR",Pasar Raya / Supermarket,Selangor,Klang
2023-03-06,18192,97,12.99,MYDIN MART PADANG JAWA,"JALAN PADANG JAWA,SEKSYEN 16,41300 SHAH ALAM, SELANGOR",Pasar Raya / Supermarket,Selangor,Klang
2023-03-06,18192,98,6.49,MYDIN MART PADANG JAWA,"JALAN PADANG JAWA,SEKSYEN 16,41300 SHAH ALAM, SELANGOR",Pasar Raya / Supermarket,Selangor,Klang
2023-03-06,18192,104,1.99,MYDIN MART PADANG JAWA,"JALAN PADANG JAWA,SEKSYEN 16,41300 SHAH ALAM, SELANGOR",Pasar Raya / Supermarket,Selangor,Klang
2023-03-06,18192,108,6.99,MYDIN MART PADANG JAWA,"JALAN PADANG JAWA,SEKSYEN 16,41300 SHAH ALAM, SELANGOR",Pasar Raya / Supermarket,Selangor,Klang
2023-03-06,18192,109,2.99,MYDIN MART PADANG JAWA,"JALAN PADANG JAWA,SEKSYEN 16,41300 SHAH ALAM, SELANGOR",Pasar Raya / Supermarket,Selangor,Klang
2023-03-06,18192,112,11.99,MYDIN MART PADANG JAWA,"JALAN PADANG JAWA,SEKSYEN 16,41300 SHAH ALAM, SELANGOR",Pasar Raya / Supermarket,Selangor,Klang
2023-03-06,18192,113,1.99,MYDIN MART PADANG JAWA,"JALAN PADANG JAWA,SEKSYEN 16,41300 SHAH ALAM, SELANGOR",Pasar Raya / Supermarket,Selangor,Klang
2023-03-06,18192,114,8.99,MYDIN MART PADANG JAWA,"JALAN PADANG JAWA,SEKSYEN 16,41300 SHAH ALAM, SELANGOR",Pasar Raya / Supermarket,Selangor,Klang
2023-03-06,18193,94,12.99,TESCO EXTRA ARA DAMANSARA,"2, JALAN PJU 1A/3,ARA DAMANSARA,47301 PETALING JAYA, SELANGOR.",Hypermarket,Selangor,Petaling Jaya
2023-03-06,18193,95,7.89,TESCO EXTRA ARA DAMANSARA,"2, JALAN PJU 1A/3,ARA DAMANSARA,47301 PETALING JAYA, SELANGOR.",Hypermarket,Selangor,Petaling Jaya
2023-03-06,18193,97,14.99,TESCO EXTRA ARA DAMANSARA,"2, JALAN PJU 1A/3,ARA DAMANSARA,47301 PETALING JAYA, SELANGOR.",Hypermarket,Selangor,Petaling Jaya
2023-03-06,18193,98,8.29,TESCO EXTRA ARA DAMANSARA,"2, JALAN PJU 1A/3,ARA DAMANSARA,47301 PETALING JAYA, SELANGOR.",Hypermarket,Selangor,Petaling Jaya
2023-03-06,18193,104,2.29,TESCO EXTRA ARA DAMANSARA,"2, JALAN PJU 1A/3,ARA DAMANSARA,47301 PETALING JAYA, SELANGOR.",Hypermarket,Selangor,Petaling Jaya
2023-03-06,18193,108,6.99,TESCO EXTRA ARA DAMANSARA,"2, JALAN PJU 1A/3,ARA DAMANSARA,47301 PETALING JAYA, SELANGOR.",Hypermarket,Selangor,Petaling Jaya
2023-03-06,18193,109,5.99,TESCO EXTRA ARA DAMANSARA,"2, JALAN PJU 1A/3,ARA DAMANSARA,47301 PETALING JAYA, SELANGOR.",Hypermarket,Selangor,Petaling Jaya
2023-03-06,18193,112,9.99,TESCO EXTRA ARA DAMANSARA,"2, JALAN PJU 1A/3,ARA DAMANSARA,47301 PETALING JAYA, SELANGOR.",Hypermarket,Selangor,Petaling Jaya
2023-03-06,18193,113,2.99,TESCO EXTRA ARA DAMANSARA,"2, JALAN PJU 1A/3,ARA DAMANSARA,47301 PETALING JAYA, SELANGOR.",Hypermarket,Selangor,Petaling Jaya
2023-03-06,18193,114,9.99,TESCO EXTRA ARA DAMANSARA,"2, JALAN PJU 1A/3,ARA DAMANSARA,47301 PETALING JAYA, SELANGOR.",Hypermarket,Selangor,Petaling Jaya
2023-03-06,18319,94,10.99,ECONSAVE CASH & CARRY SDN. BHD. (BATANG KALI),"NO 1, LOT PT 6903,JALAN MAHAGONI 8, PEKAN BATANG KALI,44300 BATANG KALI, SELANGOR.",Hypermarket,Selangor,Hulu Selangor
2023-03-06,18319,95,13.99,ECONSAVE CASH & CARRY SDN. BHD. (BATANG KALI),"NO 1, LOT PT 6903,JALAN MAHAGONI 8, PEKAN BATANG KALI,44300 BATANG KALI, SELANGOR.",Hypermarket,Selangor,Hulu Selangor
2023-03-06,18319,97,9.99,ECONSAVE CASH & CARRY SDN. BHD. (BATANG KALI),"NO 1, LOT PT 6903,JALAN MAHAGONI 8, PEKAN BATANG KALI,44300 BATANG KALI, SELANGOR.",Hypermarket,Selangor,Hulu Selangor
2023-03-06,18319,98,4.99,ECONSAVE CASH & CARRY SDN. BHD. (BATANG KALI),"NO 1, LOT PT 6903,JALAN MAHAGONI 8, PEKAN BATANG KALI,44300 BATANG KALI, SELANGOR.",Hypermarket,Selangor,Hulu Selangor
2023-03-06,18319,104,1.99,ECONSAVE CASH & CARRY SDN. BHD. (BATANG KALI),"NO 1, LOT PT 6903,JALAN MAHAGONI 8, PEKAN BATANG KALI,44300 BATANG KALI, SELANGOR.",Hypermarket,Selangor,Hulu Selangor
2023-03-06,18319,105,3.99,ECONSAVE CASH & CARRY SDN. BHD. (BATANG KALI),"NO 1, LOT PT 6903,JALAN MAHAGONI 8, PEKAN BATANG KALI,44300 BATANG KALI, SELANGOR.",Hypermarket,Selangor,Hulu Selangor
2023-03-06,18319,108,6.99,ECONSAVE CASH & CARRY SDN. BHD. (BATANG KALI),"NO 1, LOT PT 6903,JALAN MAHAGONI 8, PEKAN BATANG KALI,44300 BATANG KALI, SELANGOR.",Hypermarket,Selangor,Hulu Selangor
2023-03-06,18319,109,2.99,ECONSAVE CASH & CARRY SDN. BHD. (BATANG KALI),"NO 1, LOT PT 6903,JALAN MAHAGONI 8, PEKAN BATANG KALI,44300 BATANG KALI, SELANGOR.",Hypermarket,Selangor,Hulu Selangor
2023-03-06,18319,112,10.99,ECONSAVE CASH & CARRY SDN. BHD. (BATANG KALI),"NO 1, LOT PT 6903,JALAN MAHAGONI 8, PEKAN BATANG KALI,44300 BATANG KALI, SELANGOR.",Hypermarket,Selangor,Hulu Selangor
2023-03-06,18319,113,2.99,ECONSAVE CASH & CARRY SDN. BHD. (BATANG KALI),"NO 1, LOT PT 6903,JALAN MAHAGONI 8, PEKAN BATANG KALI,44300 BATANG KALI, SELANGOR.",Hypermarket,Selangor,Hulu Selangor
2023-03-06,18319,114,8.99,ECONSAVE CASH & CARRY SDN. BHD. (BATANG KALI),"NO 1, LOT PT 6903,JALAN MAHAGONI 8, PEKAN BATANG KALI,44300 BATANG KALI, SELANGOR.",Hypermarket,Selangor,Hulu Selangor
2023-03-06,18328,94,11.9,QRS FRESH MART KKB,"LOT 385 DAN LOT 386,JALAN PAHANG,44000 KUALA KUBU BARU, SELANGOR",Pasar Raya / Supermarket,Selangor,Hulu Selangor
2023-03-06,18328,95,9.9,QRS FRESH MART KKB,"LOT 385 DAN LOT 386,JALAN PAHANG,44000 KUALA KUBU BARU, SELANGOR",Pasar Raya / Supermarket,Selangor,Hulu Selangor
2023-03-06,18328,96,10.9,QRS FRESH MART KKB,"LOT 385 DAN LOT 386,JALAN PAHANG,44000 KUALA KUBU BARU, SELANGOR",Pasar Raya / Supermarket,Selangor,Hulu Selangor
2023-03-06,18328,97,11.5,QRS FRESH MART KKB,"LOT 385 DAN LOT 386,JALAN PAHANG,44000 KUALA KUBU BARU, SELANGOR",Pasar Raya / Supermarket,Selangor,Hulu Selangor
2023-03-06,18328,98,12.5,QRS FRESH MART KKB,"LOT 385 DAN LOT 386,JALAN PAHANG,44000 KUALA KUBU BARU, SELANGOR",Pasar Raya / Supermarket,Selangor,Hulu Selangor
2023-03-06,18328,104,2.0,QRS FRESH MART KKB,"LOT 385 DAN LOT 386,JALAN PAHANG,44000 KUALA KUBU BARU, SELANGOR",Pasar Raya / Supermarket,Selangor,Hulu Selangor
2023-03-06,18328,108,8.5,QRS FRESH MART KKB,"LOT 385 DAN LOT 386,JALAN PAHANG,44000 KUALA KUBU BARU, SELANGOR",Pasar Raya / Supermarket,Selangor,Hulu Selangor
2023-03-06,18328,109,3.99,QRS FRESH MART KKB,"LOT 385 DAN LOT 386,JALAN PAHANG,44000 KUALA KUBU BARU, SELANGOR",Pasar Raya / Supermarket,Selangor,Hulu Selangor
2023-03-06,18328,112,11.5,QRS FRESH MART KKB,"LOT 385 DAN LOT 386,JALAN PAHANG,44000 KUALA KUBU BARU, SELANGOR",Pasar Raya / Supermarket,Selangor,Hulu Selangor
2023-03-06,18328,113,3.9,QRS FRESH MART KKB,"LOT 385 DAN LOT 386,JALAN PAHANG,44000 KUALA KUBU BARU, SELANGOR",Pasar Raya / Supermarket,Selangor,Hulu Selangor
2023-03-06,18328,114,10.5,QRS FRESH MART KKB,"LOT 385 DAN LOT 386,JALAN PAHANG,44000 KUALA KUBU BARU, SELANGOR",Pasar Raya / Supermarket,Selangor,Hulu Selangor
2023-03-06,18337,94,11.99,MYDIN TAMAN ANGGERIK,"LOT 21452, JLN ANGGERIK PERDANA 1,TAMAN ANGGERIK PERDANA,43500 SEMENYIH, SELANGOR",Pasar Raya / Supermarket,Selangor,Hulu Langat
2023-03-06,18337,95,4.99,MYDIN TAMAN ANGGERIK,"LOT 21452, JLN ANGGERIK PERDANA 1,TAMAN ANGGERIK PERDANA,43500 SEMENYIH, SELANGOR",Pasar Raya / Supermarket,Selangor,Hulu Langat
2023-03-06,18337,96,12.99,MYDIN TAMAN ANGGERIK,"LOT 21452, JLN ANGGERIK PERDANA 1,TAMAN ANGGERIK PERDANA,43500 SEMENYIH, SELANGOR",Pasar Raya / Supermarket,Selangor,Hulu Langat
2023-03-06,18337,97,11.99,MYDIN TAMAN ANGGERIK,"LOT 21452, JLN ANGGERIK PERDANA 1,TAMAN ANGGERIK PERDANA,43500 SEMENYIH, SELANGOR",Pasar Raya / Supermarket,Selangor,Hulu Langat
2023-03-06,18337,98,6.49,MYDIN TAMAN ANGGERIK,"LOT 21452, JLN ANGGERIK PERDANA 1,TAMAN ANGGERIK PERDANA,43500 SEMENYIH, SELANGOR",Pasar Raya / Supermarket,Selangor,Hulu Langat
2023-03-06,18337,104,1.99,MYDIN TAMAN ANGGERIK,"LOT 21452, JLN ANGGERIK PERDANA 1,TAMAN ANGGERIK PERDANA,43500 SEMENYIH, SELANGOR",Pasar Raya / Supermarket,Selangor,Hulu Langat
2023-03-06,18337,108,7.39,MYDIN TAMAN ANGGERIK,"LOT 21452, JLN ANGGERIK PERDANA 1,TAMAN ANGGERIK PERDANA,43500 SEMENYIH, SELANGOR",Pasar Raya / Supermarket,Selangor,Hulu Langat
2023-03-06,18337,109,2.99,MYDIN TAMAN ANGGERIK,"LOT 21452, JLN ANGGERIK PERDANA 1,TAMAN ANGGERIK PERDANA,43500 SEMENYIH, SELANGOR",Pasar Raya / Supermarket,Selangor,Hulu Langat
2023-03-06,18337,112,12.99,MYDIN TAMAN ANGGERIK,"LOT 21452, JLN ANGGERIK PERDANA 1,TAMAN ANGGERIK PERDANA,43500 SEMENYIH, SELANGOR",Pasar Raya / Supermarket,Selangor,Hulu Langat
2023-03-06,18337,113,1.99,MYDIN TAMAN ANGGERIK,"LOT 21452, JLN ANGGERIK PERDANA 1,TAMAN ANGGERIK PERDANA,43500 SEMENYIH, SELANGOR",Pasar Raya / Supermarket,Selangor,Hulu Langat
2023-03-06,18337,114,8.99,MYDIN TAMAN ANGGERIK,"LOT 21452, JLN ANGGERIK PERDANA 1,TAMAN ANGGERIK PERDANA,43500 SEMENYIH, SELANGOR",Pasar Raya / Supermarket,Selangor,Hulu Langat
2023-03-06,18347,94,10.99,BEST FRESH MART,"NO. 69,JALAN KILANG PADI,45500 TANJONG KARANG, SELANGOR",Pasar Raya / Supermarket,Selangor,Kuala Selangor
2023-03-06,18347,95,9.99,BEST FRESH MART,"NO. 69,JALAN KILANG PADI,45500 TANJONG KARANG, SELANGOR",Pasar Raya / Supermarket,Selangor,Kuala Selangor
2023-03-06,18347,96,13.99,BEST FRESH MART,"NO. 69,JALAN KILANG PADI,45500 TANJONG KARANG, SELANGOR",Pasar Raya / Supermarket,Selangor,Kuala Selangor
2023-03-06,18347,97,10.99,BEST FRESH MART,"NO. 69,JALAN KILANG PADI,45500 TANJONG KARANG, SELANGOR",Pasar Raya / Supermarket,Selangor,Kuala Selangor
2023-03-06,18347,104,1.99,BEST FRESH MART,"NO. 69,JALAN KILANG PADI,45500 TANJONG KARANG, SELANGOR",Pasar Raya / Supermarket,Selangor,Kuala Selangor
2023-03-06,18347,105,4.99,BEST FRESH MART,"NO. 69,JALAN KILANG PADI,45500 TANJONG KARANG, SELANGOR",Pasar Raya / Supermarket,Selangor,Kuala Selangor
2023-03-06,18347,108,6.99,BEST FRESH MART,"NO. 69,JALAN KILANG PADI,45500 TANJONG KARANG, SELANGOR",Pasar Raya / Supermarket,Selangor,Kuala Selangor
